Data inicial;Hora inicial;Data final;Hora final;Total hores;Espai;Estudi;Activitat;Alumnes matriculats;Modalitat docencia;Observacions
 ; ; ; ; ;Q3/0013;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102769 Informació i Seguretat - 412;Sense grup de matricula; ; 
 ; ; ; ; ;Q3/0013;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102769 Informació i Seguretat - 412;Sense grup de matricula; ; 
 ; ; ; ; ;Q3/0013;10062 Enginyeria Informàtica;102769 Informació i Seguretat - 412;Sense grup de matricula; ; 
31/03/2020;10:30;31/03/2020;11:30;1;Q2/1003;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102790 Arquitectura i Tecnologies de Software - 421;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1003;6121 Enginyeria Informàtica / Computer Engineering;102790 Arquitectura i Tecnologies de Software - 421;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1003;10062 Enginyeria Informàtica;102790 Arquitectura i Tecnologies de Software - 421;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1003;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102790 Arquitectura i Tecnologies de Software - 421;Sense grup de matricula; ; 
31/03/2020;10:30;31/03/2020;11:30;1;Q3/0009;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102768 Intel·ligència Artificial - 411;Sense grup de matricula; ; 
 ; ; ; ; ;Q3/0009;10062 Enginyeria Informàtica;102768 Intel·ligència Artificial - 411;Sense grup de matricula; ; 
 ; ; ; ; ;Q3/0009;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102768 Intel·ligència Artificial - 411;Sense grup de matricula; ; 
 ; ; ; ; ;Q3/0009;6121 Enginyeria Informàtica / Computer Engineering;102768 Intel·ligència Artificial - 411;Sense grup de matricula; ; 
31/03/2020;10:30;31/03/2020;11:30;1;QC/0036.B;10063 Enginyeria Electrònica de Telecomunicació;102727 Disseny Avançat de Circuits de Comunicacions - 321;Sense grup de matricula; ; 
 ; ; ; ; ;QC/0036.B;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;102727 Disseny Avançat de Circuits de Comunicacions - 321;Sense grup de matricula; ; 
 ; ; ; ; ;QC/0036.B;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102727 Disseny Avançat de Circuits de Comunicacions - 321;Sense grup de matricula; ; 
31/03/2020;10:30;31/03/2020;11:30;1;QC/0011;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102694 Aplicacions Multidisciplinàries de les Telecomunicacions II - 331;Sense grup de matricula; ; 
 ; ; ; ; ;QC/0011;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;102694 Aplicacions Multidisciplinàries de les Telecomunicacions II - 331;Sense grup de matricula; ; 
 ; ; ; ; ;QC/0011;10064 Enginyeria de Sistemes de Telecomunicació;102694 Aplicacions Multidisciplinàries de les Telecomunicacions II - 331;Sense grup de matricula; ; 
31/03/2020;10:30;31/03/2020;11:30;1;Q4/1005;6121 Enginyeria Informàtica / Computer Engineering;102781 Models de Qualitat en la Gestió de les TIC - 422;Sense grup de matricula; ; 
 ; ; ; ; ;Q4/1005;10062 Enginyeria Informàtica;102781 Models de Qualitat en la Gestió de les TIC - 422;Sense grup de matricula; ; 
 ; ; ; ; ;Q4/1005;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102781 Models de Qualitat en la Gestió de les TIC - 422;Sense grup de matricula; ; 
 ; ; ; ; ;Q4/1005;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102781 Models de Qualitat en la Gestió de les TIC - 422;Sense grup de matricula; ; 
31/03/2020;10:30;31/03/2020;11:30;1;Q4/0003;6120 Enginyeria Biològica i Ambiental;102444 Simulació de Processos Químics - 21;69; ; 
 ; ; ; ; ;Q4/0003;10065 Enginyeria Química;102444 Simulació de Processos Químics - 21;69; ; 
31/03/2020;10:30;31/03/2020;11:30;1;Q4/0011;10065 Enginyeria Química;102405 Balanços en Enginyeria Química - 21;123; ; 
31/03/2020;10:30;31/03/2020;11:30;1;Q2/1005;;470-09 Desdoblament de Fonam. computadors Gr. 43;0; ; 
31/03/2020;10:30;31/03/2020;12:30;2;Q1/0007;10109 Enginyeria de Dades;104359 Disseny Dalgoritmes - 81;29; ; 
31/03/2020;10:30;31/03/2020;12:30;2;Q1/1007;6121 Enginyeria Informàtica / Computer Engineering;102784 Visió per Computador - 440;71; ; 
 ; ; ; ; ;Q1/1007;10062 Enginyeria Informàtica;102784 Visió per Computador - 440;71; ; 
 ; ; ; ; ;Q1/1007;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102784 Visió per Computador - 440;71; ; 
 ; ; ; ; ;Q1/1007;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102784 Visió per Computador - 440;71; ; 
31/03/2020;10:30;31/03/2020;12:30;2;Q2/1009;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102746 Xarxes - 43;88; ; 
 ; ; ; ; ;Q2/1009;10062 Enginyeria Informàtica;102746 Xarxes - 43;88; ; 
 ; ; ; ; ;Q2/1009;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102746 Xarxes - 43;88; ; 
 ; ; ; ; ;Q2/1009;6121 Enginyeria Informàtica / Computer Engineering;102746 Xarxes - 43;88; ; 
31/03/2020;10:30;31/03/2020;12:30;2;Q3/1007;6121 Enginyeria Informàtica / Computer Engineering;102749 Tecnologies Avançades d'Internet - 450;91; ; 
 ; ; ; ; ;Q3/1007;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102749 Tecnologies Avançades d'Internet - 450;91; ; 
 ; ; ; ; ;Q3/1007;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102749 Tecnologies Avançades d'Internet - 450;91; ; 
 ; ; ; ; ;Q3/1007;10062 Enginyeria Informàtica;102749 Tecnologies Avançades d'Internet - 450;91; ; 
31/03/2020;10:30;31/03/2020;12:30;2;Q1/1003;10109 Enginyeria de Dades;104349 Grafs, Topologia i Geometria Discreta - 81;63; ; 
31/03/2020;10:30;31/03/2020;12:30;2;Q2/1013;10062 Enginyeria Informàtica;102765 Fonaments Dels Computadors - 43;86; ; 
31/03/2020;10:30;31/03/2020;12:30;2;Q5/0004;10062 Enginyeria Informàtica;102775 Arquitectura de Computadors - 419;Sense grup de matricula; ; 
 ; ; ; ; ;Q5/0004;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102775 Arquitectura de Computadors - 419;Sense grup de matricula; ; 
 ; ; ; ; ;Q5/0004;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102775 Arquitectura de Computadors - 419;Sense grup de matricula; ; 
 ; ; ; ; ;Q5/0004;6121 Enginyeria Informàtica / Computer Engineering;102775 Arquitectura de Computadors - 419;Sense grup de matricula; ; 
31/03/2020;10:30;31/03/2020;12:30;2;Q3/1011;;300-03 Examen Tecnol. avançades d'internet;0; ;Q3/1007-11
31/03/2020;11:30;31/03/2020;12:30;1;Q2/1003;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102781 Models de Qualitat en la Gestió de les TIC - 421;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1003;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102781 Models de Qualitat en la Gestió de les TIC - 421;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1003;10062 Enginyeria Informàtica;102781 Models de Qualitat en la Gestió de les TIC - 421;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1003;6121 Enginyeria Informàtica / Computer Engineering;102781 Models de Qualitat en la Gestió de les TIC - 421;Sense grup de matricula; ; 
31/03/2020;11:30;31/03/2020;12:30;1;Q3/0013;10062 Enginyeria Informàtica;102768 Intel·ligència Artificial - 412;Sense grup de matricula; ; 
 ; ; ; ; ;Q3/0013;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102768 Intel·ligència Artificial - 412;Sense grup de matricula; ; 
 ; ; ; ; ;Q3/0013;6121 Enginyeria Informàtica / Computer Engineering;102768 Intel·ligència Artificial - 412;Sense grup de matricula; ; 
 ; ; ; ; ;Q3/0013;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102768 Intel·ligència Artificial - 412;Sense grup de matricula; ; 
31/03/2020;11:30;31/03/2020;12:30;1;Q4/1005;10062 Enginyeria Informàtica;102790 Arquitectura i Tecnologies de Software - 422;Sense grup de matricula; ; 
 ; ; ; ; ;Q4/1005;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102790 Arquitectura i Tecnologies de Software - 422;Sense grup de matricula; ; 
 ; ; ; ; ;Q4/1005;6121 Enginyeria Informàtica / Computer Engineering;102790 Arquitectura i Tecnologies de Software - 422;Sense grup de matricula; ; 
 ; ; ; ; ;Q4/1005;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102790 Arquitectura i Tecnologies de Software - 422;Sense grup de matricula; ; 
31/03/2020;11:30;31/03/2020;12:30;1;Q3/0009;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102769 Informació i Seguretat - 411;Sense grup de matricula; ; 
 ; ; ; ; ;Q3/0009;6121 Enginyeria Informàtica / Computer Engineering;102769 Informació i Seguretat - 411;Sense grup de matricula; ; 
 ; ; ; ; ;Q3/0009;10062 Enginyeria Informàtica;102769 Informació i Seguretat - 411;Sense grup de matricula; ; 
 ; ; ; ; ;Q3/0009;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102769 Informació i Seguretat - 411;Sense grup de matricula; ; 
31/03/2020;11:30;31/03/2020;12:30;1;Q4/0007;10065 Enginyeria Química;102414 Circulació de Fluids - 21;67; ; 
 ; ; ; ; ;Q4/0007;6120 Enginyeria Biològica i Ambiental;102414 Circulació de Fluids - 21;67; ; 
31/03/2020;11:30;31/03/2020;12:30;1;Q4/1009;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102794 Integració Hardware/software - 431;Sense grup de matricula; ; 
 ; ; ; ; ;Q4/1009;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102794 Integració Hardware/software - 431;Sense grup de matricula; ; 
 ; ; ; ; ;Q4/1009;6121 Enginyeria Informàtica / Computer Engineering;102794 Integració Hardware/software - 431;Sense grup de matricula; ; 
 ; ; ; ; ;Q4/1009;10062 Enginyeria Informàtica;102794 Integració Hardware/software - 431;Sense grup de matricula; ; 
31/03/2020;11:30;31/03/2020;13:30;2;Q2/1005;6084 Enginyeria de Telecomunicació / Telecommunication Engineering;102696 Teoria de la Comunicació - 330;30; ; 
 ; ; ; ; ;Q2/1005;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102696 Teoria de la Comunicació - 330;30; ; 
 ; ; ; ; ;Q2/1005;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;102696 Teoria de la Comunicació - 330;30; ; 
 ; ; ; ; ;Q2/1005;10064 Enginyeria de Sistemes de Telecomunicació;102696 Teoria de la Comunicació - 330;30; ; 
31/03/2020;11:30;31/03/2020;13:30;2;Q4/1013;10065 Enginyeria Química;102434 Projectes i Seguretat - 210;61; ; 
31/03/2020;11:30;31/03/2020;13:30;2;Q1/0019;10105 Gestió de Ciutats Intel·ligents i Sostenibles;104536 Sistemes d'Informació Geogràfica - 61;46; ; 
31/03/2020;11:30;31/03/2020;13:30;2;Q4/0003;10063 Enginyeria Electrònica de Telecomunicació;102730 Circuits i Tecnologies Electròniques - 320;40; ; 
 ; ; ; ; ;Q4/0003;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;102730 Circuits i Tecnologies Electròniques - 320;40; ; 
 ; ; ; ; ;Q4/0003;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102730 Circuits i Tecnologies Electròniques - 320;40; ; 
31/03/2020;11:30;31/03/2020;13:30;2;Q1/1011;10064 Enginyeria de Sistemes de Telecomunicació;102685 Arquitectura de Computadors i Perifèrics - 31;138; ; 
 ; ; ; ; ;Q1/1011;10063 Enginyeria Electrònica de Telecomunicació;102685 Arquitectura de Computadors i Perifèrics - 31;138; ; 
 ; ; ; ; ;Q1/1011;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102685 Arquitectura de Computadors i Perifèrics - 31;138; ; 
 ; ; ; ; ;Q1/1011;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;102685 Arquitectura de Computadors i Perifèrics - 31;138; ; 
 ; ; ; ; ;Q1/1011;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102685 Arquitectura de Computadors i Perifèrics - 31;138; ; 
31/03/2020;11:30;31/03/2020;13:30;2;Q5/1010;10105 Gestió de Ciutats Intel·ligents i Sostenibles;104530 Programació d'Aplicacions a Internet - 612;Sense grup de matricula; ; 
31/03/2020;11:30;31/03/2020;14:30;3;Q2/0017;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;102727 Disseny Avançat de Circuits de Comunicacions - 321;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/0017;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102727 Disseny Avançat de Circuits de Comunicacions - 321;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/0017;10063 Enginyeria Electrònica de Telecomunicació;102727 Disseny Avançat de Circuits de Comunicacions - 321;Sense grup de matricula; ; 
31/03/2020;12:00;31/03/2020;13:00;1;QC/0019;;Reunió Administració;0; ; 
31/03/2020;12:30;31/03/2020;13:30;1;Q5/2008;6121 Enginyeria Informàtica / Computer Engineering;102749 Tecnologies Avançades d'Internet - 451;Sense grup de matricula; ; 
 ; ; ; ; ;Q5/2008;10062 Enginyeria Informàtica;102749 Tecnologies Avançades d'Internet - 451;Sense grup de matricula; ; 
 ; ; ; ; ;Q5/2008;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102749 Tecnologies Avançades d'Internet - 451;Sense grup de matricula; ; 
 ; ; ; ; ;Q5/2008;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102749 Tecnologies Avançades d'Internet - 451;Sense grup de matricula; ; 
31/03/2020;12:30;31/03/2020;13:30;1;Q3/0013;10062 Enginyeria Informàtica;102769 Informació i Seguretat - 432;Sense grup de matricula; ; 
 ; ; ; ; ;Q3/0013;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102769 Informació i Seguretat - 432;Sense grup de matricula; ; 
 ; ; ; ; ;Q3/0013;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102769 Informació i Seguretat - 432;Sense grup de matricula; ; 
 ; ; ; ; ;Q3/0013;6121 Enginyeria Informàtica / Computer Engineering;102769 Informació i Seguretat - 432;Sense grup de matricula; ; 
31/03/2020;12:30;31/03/2020;13:30;1;Q3/0009;10062 Enginyeria Informàtica;102768 Intel·ligència Artificial - 431;Sense grup de matricula; ; 
 ; ; ; ; ;Q3/0009;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102768 Intel·ligència Artificial - 431;Sense grup de matricula; ; 
 ; ; ; ; ;Q3/0009;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102768 Intel·ligència Artificial - 431;Sense grup de matricula; ; 
 ; ; ; ; ;Q3/0009;6121 Enginyeria Informàtica / Computer Engineering;102768 Intel·ligència Artificial - 431;Sense grup de matricula; ; 
31/03/2020;12:30;31/03/2020;14:30;2;Q2/0007;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102790 Arquitectura i Tecnologies de Software - 421;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/0007;6121 Enginyeria Informàtica / Computer Engineering;102790 Arquitectura i Tecnologies de Software - 421;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/0007;10062 Enginyeria Informàtica;102790 Arquitectura i Tecnologies de Software - 421;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/0007;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102790 Arquitectura i Tecnologies de Software - 421;Sense grup de matricula; ; 
31/03/2020;12:30;31/03/2020;14:30;2;Q4/1009;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102781 Models de Qualitat en la Gestió de les TIC - 420;72; ; 
 ; ; ; ; ;Q4/1009;10062 Enginyeria Informàtica;102781 Models de Qualitat en la Gestió de les TIC - 420;72; ; 
 ; ; ; ; ;Q4/1009;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102781 Models de Qualitat en la Gestió de les TIC - 420;72; ; 
 ; ; ; ; ;Q4/1009;6121 Enginyeria Informàtica / Computer Engineering;102781 Models de Qualitat en la Gestió de les TIC - 420;72; ; 
31/03/2020;12:30;31/03/2020;14:30;2;Q5/0004;10062 Enginyeria Informàtica;102775 Arquitectura de Computadors - 412;Sense grup de matricula; ; 
 ; ; ; ; ;Q5/0004;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102775 Arquitectura de Computadors - 412;Sense grup de matricula; ; 
 ; ; ; ; ;Q5/0004;6121 Enginyeria Informàtica / Computer Engineering;102775 Arquitectura de Computadors - 412;Sense grup de matricula; ; 
 ; ; ; ; ;Q5/0004;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102775 Arquitectura de Computadors - 412;Sense grup de matricula; ; 
31/03/2020;12:30;31/03/2020;14:30;2;QC/1082;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102782 Compiladors - 441;33; ; 
 ; ; ; ; ;QC/1082;10062 Enginyeria Informàtica;102782 Compiladors - 441;33; ; 
 ; ; ; ; ;QC/1082;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102782 Compiladors - 441;33; ; 
 ; ; ; ; ;QC/1082;6121 Enginyeria Informàtica / Computer Engineering;102782 Compiladors - 441;33; ; 
31/03/2020;12:30;31/03/2020;14:30;2;Q4/0007;10065 Enginyeria Química;102404 Cinètica Química - 21;82; ; 
31/03/2020;12:30;31/03/2020;14:30;2;QC/0011;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102761 Anglès Professional II - 418;31; ; 
 ; ; ; ; ;QC/0011;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102761 Anglès Professional II - 418;31; ; 
 ; ; ; ; ;QC/0011;10062 Enginyeria Informàtica;102761 Anglès Professional II - 418;31; ; 
31/03/2020;12:30;31/03/2020;14:30;2;Q1/1003;10109 Enginyeria de Dades;104353 Xarxes Dordinadors i Internet - 81;72; ; 
31/03/2020;12:30;31/03/2020;14:30;2;Q1/1007;;300-03 Examen de Xarxes (GED);0; ; 
31/03/2020;12:30;31/03/2020;15:00;2,5;Q5/2006;10062 Enginyeria Informàtica;102794 Integració Hardware/software - 432;Sense grup de matricula; ; 
 ; ; ; ; ;Q5/2006;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102794 Integració Hardware/software - 432;Sense grup de matricula; ; 
 ; ; ; ; ;Q5/2006;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102794 Integració Hardware/software - 432;Sense grup de matricula; ; 
 ; ; ; ; ;Q5/2006;6121 Enginyeria Informàtica / Computer Engineering;102794 Integració Hardware/software - 432;Sense grup de matricula; ; 
31/03/2020;13:30;31/03/2020;14:30;1;Q4/0003;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;102730 Circuits i Tecnologies Electròniques - 321;Sense grup de matricula; ; 
 ; ; ; ; ;Q4/0003;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102730 Circuits i Tecnologies Electròniques - 321;Sense grup de matricula; ; 
 ; ; ; ; ;Q4/0003;10063 Enginyeria Electrònica de Telecomunicació;102730 Circuits i Tecnologies Electròniques - 321;Sense grup de matricula; ; 
31/03/2020;13:30;31/03/2020;14:30;1;Q2/1003;10105 Gestió de Ciutats Intel·ligents i Sostenibles;104539 Seguretat i Privacitat Dels Sistemes d'Informació - 612;Sense grup de matricula; ; 
31/03/2020;13:30;31/03/2020;14:30;1;Q3/0013;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102768 Intel·ligència Artificial - 432;Sense grup de matricula; ; 
 ; ; ; ; ;Q3/0013;10062 Enginyeria Informàtica;102768 Intel·ligència Artificial - 432;Sense grup de matricula; ; 
 ; ; ; ; ;Q3/0013;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102768 Intel·ligència Artificial - 432;Sense grup de matricula; ; 
 ; ; ; ; ;Q3/0013;6121 Enginyeria Informàtica / Computer Engineering;102768 Intel·ligència Artificial - 432;Sense grup de matricula; ; 
31/03/2020;13:30;31/03/2020;14:30;1;Q4/1013;10065 Enginyeria Química;102410 Ampliació d'Enginyeria Bioquímica - 230;43; ; 
31/03/2020;13:30;31/03/2020;14:30;1;Q1/1011;10063 Enginyeria Electrònica de Telecomunicació;102685 Arquitectura de Computadors i Perifèrics - 311;Sense grup de matricula; ; 
 ; ; ; ; ;Q1/1011;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;102685 Arquitectura de Computadors i Perifèrics - 311;Sense grup de matricula; ; 
 ; ; ; ; ;Q1/1011;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102685 Arquitectura de Computadors i Perifèrics - 311;Sense grup de matricula; ; 
 ; ; ; ; ;Q1/1011;10064 Enginyeria de Sistemes de Telecomunicació;102685 Arquitectura de Computadors i Perifèrics - 311;Sense grup de matricula; ; 
 ; ; ; ; ;Q1/1011;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102685 Arquitectura de Computadors i Perifèrics - 311;Sense grup de matricula; ; 
31/03/2020;13:30;31/03/2020;14:30;1;Q2/1005;10064 Enginyeria de Sistemes de Telecomunicació;102696 Teoria de la Comunicació - 331;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1005;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102696 Teoria de la Comunicació - 331;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1005;6084 Enginyeria de Telecomunicació / Telecommunication Engineering;102696 Teoria de la Comunicació - 331;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1005;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;102696 Teoria de la Comunicació - 331;Sense grup de matricula; ; 
31/03/2020;13:30;31/03/2020;14:30;1;Q3/0009;6121 Enginyeria Informàtica / Computer Engineering;102769 Informació i Seguretat - 431;Sense grup de matricula; ; 
 ; ; ; ; ;Q3/0009;10062 Enginyeria Informàtica;102769 Informació i Seguretat - 431;Sense grup de matricula; ; 
 ; ; ; ; ;Q3/0009;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102769 Informació i Seguretat - 431;Sense grup de matricula; ; 
 ; ; ; ; ;Q3/0009;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102769 Informació i Seguretat - 431;Sense grup de matricula; ; 
31/03/2020;13:30;31/03/2020;14:30;1;Q3/0003;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102685 Arquitectura de Computadors i Perifèrics - 312;Sense grup de matricula; ; 
 ; ; ; ; ;Q3/0003;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;102685 Arquitectura de Computadors i Perifèrics - 312;Sense grup de matricula; ; 
 ; ; ; ; ;Q3/0003;10063 Enginyeria Electrònica de Telecomunicació;102685 Arquitectura de Computadors i Perifèrics - 312;Sense grup de matricula; ; 
 ; ; ; ; ;Q3/0003;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102685 Arquitectura de Computadors i Perifèrics - 312;Sense grup de matricula; ; 
 ; ; ; ; ;Q3/0003;10064 Enginyeria de Sistemes de Telecomunicació;102685 Arquitectura de Computadors i Perifèrics - 312;Sense grup de matricula; ; 
31/03/2020;13:30;31/03/2020;14:30;1;Q2/1013;10063 Enginyeria Electrònica de Telecomunicació;102685 Arquitectura de Computadors i Perifèrics - 313;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1013;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102685 Arquitectura de Computadors i Perifèrics - 313;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1013;10064 Enginyeria de Sistemes de Telecomunicació;102685 Arquitectura de Computadors i Perifèrics - 313;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1013;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102685 Arquitectura de Computadors i Perifèrics - 313;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1013;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;102685 Arquitectura de Computadors i Perifèrics - 313;Sense grup de matricula; ; 
31/03/2020;13:30;31/03/2020;14:30;1;Q1/0019;10105 Gestió de Ciutats Intel·ligents i Sostenibles;104536 Sistemes d'Informació Geogràfica - 611;Sense grup de matricula; ; 
31/03/2020;15:00;31/03/2020;16:00;1;Q5/2008;10062 Enginyeria Informàtica;102746 Xarxes - 412;Sense grup de matricula; ; 
 ; ; ; ; ;Q5/2008;6121 Enginyeria Informàtica / Computer Engineering;102746 Xarxes - 412;Sense grup de matricula; ; 
 ; ; ; ; ;Q5/2008;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102746 Xarxes - 412;Sense grup de matricula; ; 
 ; ; ; ; ;Q5/2008;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102746 Xarxes - 412;Sense grup de matricula; ; 
31/03/2020;15:00;31/03/2020;17:00;2;Q5/0004;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102775 Arquitectura de Computadors - 413;Sense grup de matricula; ; 
 ; ; ; ; ;Q5/0004;10062 Enginyeria Informàtica;102775 Arquitectura de Computadors - 413;Sense grup de matricula; ; 
 ; ; ; ; ;Q5/0004;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102775 Arquitectura de Computadors - 413;Sense grup de matricula; ; 
 ; ; ; ; ;Q5/0004;6121 Enginyeria Informàtica / Computer Engineering;102775 Arquitectura de Computadors - 413;Sense grup de matricula; ; 
31/03/2020;15:00;31/03/2020;17:00;2;Q2/1003;10062 Enginyeria Informàtica;102765 Fonaments Dels Computadors - 45;56; ; 
31/03/2020;15:00;31/03/2020;17:00;2;Q4/1003;6084 Enginyeria de Telecomunicació / Telecommunication Engineering;42838 Disseny de Sistemes Integrats Heterogenis - 1;12; ; 
31/03/2020;15:00;31/03/2020;17:00;2;Q3/0003;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102746 Xarxes - 45;75; ; 
 ; ; ; ; ;Q3/0003;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102746 Xarxes - 45;75; ; 
 ; ; ; ; ;Q3/0003;10062 Enginyeria Informàtica;102746 Xarxes - 45;75; ; 
 ; ; ; ; ;Q3/0003;6121 Enginyeria Informàtica / Computer Engineering;102746 Xarxes - 45;75; ; 
31/03/2020;15:00;31/03/2020;17:00;2;QC/0015;10105 Gestió de Ciutats Intel·ligents i Sostenibles;104551 Vehicles Autònoms - 61;8; ; 
