Data inicial;Hora inicial;Data final;Hora final;Total hores;Espai;Estudi;Activitat;Alumnes matriculats;Modalitat docencia;Observacions
 ; ; ; ; ;Q3/1003;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;103796 Càlcul - 33;66; ; 
 ; ; ; ; ;Q3/1003;10064 Enginyeria de Sistemes de Telecomunicació;103796 Càlcul - 33;66; ; 
 ; ; ; ; ;Q3/1003;10063 Enginyeria Electrònica de Telecomunicació;103796 Càlcul - 33;66; ; 
 ; ; ; ; ;Q3/1003;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;103796 Càlcul - 33;66; ; 
19/11/2021;08:30;19/11/2021;09:30;1;Q1/1011;10063 Enginyeria Electrònica de Telecomunicació;103799 Fonaments d'Informàtica - 31;75; ; 
 ; ; ; ; ;Q1/1011;10064 Enginyeria de Sistemes de Telecomunicació;103799 Fonaments d'Informàtica - 31;75; ; 
 ; ; ; ; ;Q1/1011;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;103799 Fonaments d'Informàtica - 31;75; ; 
19/11/2021;08:30;19/11/2021;09:30;1;Q4/1005;10065 Enginyeria Química;106040 Matemàtiques - 212;Sense grup de matricula; ; 
19/11/2021;08:30;19/11/2021;09:30;1;Q2/1009;10062 Enginyeria Informàtica;103806 Fonaments d'Informàtica - 41;69; ; 
 ; ; ; ; ;Q2/1009;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;103806 Fonaments d'Informàtica - 41;69; ; 
 ; ; ; ; ;Q2/1009;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;103806 Fonaments d'Informàtica - 41;69; ; 
19/11/2021;08:30;19/11/2021;09:30;1;Q4/0011;10065 Enginyeria Química;106042 Estadística - 211;Sense grup de matricula; ; 
19/11/2021;08:30;19/11/2021;09:30;1;Q4/0003;10065 Enginyeria Química;102438 Ciència de Materials - 21;67; ; 
19/11/2021;08:30;19/11/2021;10:30;2;Q2/1003;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;102704 Antenes - 330;18; ; 
 ; ; ; ; ;Q2/1003;10064 Enginyeria de Sistemes de Telecomunicació;102704 Antenes - 330;18; ; 
 ; ; ; ; ;Q2/1003;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102704 Antenes - 330;18; ; 
19/11/2021;08:30;19/11/2021;10:30;2;QC/0011;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;102725 Compatibilitat Electromagnètica - 320;22; ; 
 ; ; ; ; ;QC/0011;10063 Enginyeria Electrònica de Telecomunicació;102725 Compatibilitat Electromagnètica - 320;22; ; 
 ; ; ; ; ;QC/0011;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102725 Compatibilitat Electromagnètica - 320;22; ; 
19/11/2021;08:30;19/11/2021;10:30;2;Q1/0007;10109 Enginyeria de Dades;104363 Anàlisi de Grafs i Cerca Dinformació - 811;27; ; 
19/11/2021;08:30;19/11/2021;10:30;2;Q3/0003;10062 Enginyeria Informàtica;102740 Sistemes Distribuïts - 450;80; ; 
 ; ; ; ; ;Q3/0003;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102740 Sistemes Distribuïts - 450;80; ; 
 ; ; ; ; ;Q3/0003;6188 Internet dels Objectes per a Salut Digital / Internet of Things for e-Health;102740 Sistemes Distribuïts - 450;80; ; 
 ; ; ; ; ;Q3/0003;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102740 Sistemes Distribuïts - 450;80; ; 
19/11/2021;08:30;19/11/2021;10:30;2;Q3/0009;10062 Enginyeria Informàtica;102760 Gestió de Projectes - 418;Sense grup de matricula; ; 
19/11/2021;08:30;19/11/2021;10:30;2;Q4/1003;10062 Enginyeria Informàtica;102760 Gestió de Projectes - 419;Sense grup de matricula; ; 
19/11/2021;08:30;19/11/2021;10:30;2;Q5/1011;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102783 Anàlisi i Disseny d'Algorismes - 440;38; ; 
 ; ; ; ; ;Q5/1011;10062 Enginyeria Informàtica;102783 Anàlisi i Disseny d'Algorismes - 440;38; ; 
 ; ; ; ; ;Q5/1011;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102783 Anàlisi i Disseny d'Algorismes - 440;38; ; 
19/11/2021;08:30;19/11/2021;10:30;2;Q2/0017;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102747 Sistemes Operatius - 421;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/0017;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102747 Sistemes Operatius - 421;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/0017;10062 Enginyeria Informàtica;102747 Sistemes Operatius - 421;Sense grup de matricula; ; 
19/11/2021;08:30;19/11/2021;10:30;2;Q1/0019;10109 Enginyeria de Dades;104347 Estructures de Dades - 82;25; ; 
19/11/2021;08:30;19/11/2021;10:30;2;Q1/1003;10105 Gestió de Ciutats Intel·ligents i Sostenibles;104525 Introducció a la Ciutat Contemporània - 61;59; ; 
19/11/2021;08:30;19/11/2021;11:30;3;Q2/0013;10064 Enginyeria de Sistemes de Telecomunicació;102717 Gestió de Projectes i Legislació - 314;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/0013;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102717 Gestió de Projectes i Legislació - 314;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/0013;10063 Enginyeria Electrònica de Telecomunicació;102717 Gestió de Projectes i Legislació - 314;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/0013;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;102717 Gestió de Projectes i Legislació - 314;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/0013;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102717 Gestió de Projectes i Legislació - 314;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/0013;6084 Enginyeria de Telecomunicació / Telecommunication Engineering;102717 Gestió de Projectes i Legislació - 314;Sense grup de matricula; ; 
19/11/2021;09:30;19/11/2021;10:30;1;Q2/1005;10064 Enginyeria de Sistemes de Telecomunicació;102709 Teoria de Circuits i Electrònica - 332;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1005;10063 Enginyeria Electrònica de Telecomunicació;102709 Teoria de Circuits i Electrònica - 332;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1005;6084 Enginyeria de Telecomunicació / Telecommunication Engineering;102709 Teoria de Circuits i Electrònica - 332;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1005;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102709 Teoria de Circuits i Electrònica - 332;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1005;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102709 Teoria de Circuits i Electrònica - 332;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1005;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;102709 Teoria de Circuits i Electrònica - 332;Sense grup de matricula; ; 
19/11/2021;09:30;19/11/2021;10:30;1;Q3/0011;10062 Enginyeria Informàtica;102759 Disseny de Software - 422;Sense grup de matricula; ; 
 ; ; ; ; ;Q3/0011;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102759 Disseny de Software - 422;Sense grup de matricula; ; 
 ; ; ; ; ;Q3/0011;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102759 Disseny de Software - 422;Sense grup de matricula; ; 
19/11/2021;09:30;19/11/2021;10:30;1;Q4/0011;10065 Enginyeria Química;106040 Matemàtiques - 211;Sense grup de matricula; ; 
19/11/2021;09:30;19/11/2021;10:30;1;Q3/0013;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;103798 Fonaments d'Enginyeria - 311;Sense grup de matricula; ; 
 ; ; ; ; ;Q3/0013;10063 Enginyeria Electrònica de Telecomunicació;103798 Fonaments d'Enginyeria - 311;Sense grup de matricula; ; 
 ; ; ; ; ;Q3/0013;10064 Enginyeria de Sistemes de Telecomunicació;103798 Fonaments d'Enginyeria - 311;Sense grup de matricula; ; 
 ; ; ; ; ;Q3/0013;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;103798 Fonaments d'Enginyeria - 311;Sense grup de matricula; ; 
 ; ; ; ; ;Q3/0013;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;103798 Fonaments d'Enginyeria - 311;Sense grup de matricula; ; 
19/11/2021;09:30;19/11/2021;10:30;1;Q2/1009;10062 Enginyeria Informàtica;102771 Electricitat i Electrònica - 41;78; ; 
19/11/2021;09:30;19/11/2021;10:30;1;Q1/1007;10065 Enginyeria Química;102407 Enginyeria Bioquímica - 221;Sense grup de matricula; ; 
19/11/2021;09:30;19/11/2021;10:30;1;Q1/1011;10064 Enginyeria de Sistemes de Telecomunicació;103799 Fonaments d'Informàtica - 312;Sense grup de matricula; ; 
 ; ; ; ; ;Q1/1011;10063 Enginyeria Electrònica de Telecomunicació;103799 Fonaments d'Informàtica - 312;Sense grup de matricula; ; 
 ; ; ; ; ;Q1/1011;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;103799 Fonaments d'Informàtica - 312;Sense grup de matricula; ; 
19/11/2021;09:30;19/11/2021;10:30;1;Q3/1003;10063 Enginyeria Electrònica de Telecomunicació;103796 Càlcul - 331;Sense grup de matricula; ; 
 ; ; ; ; ;Q3/1003;10064 Enginyeria de Sistemes de Telecomunicació;103796 Càlcul - 331;Sense grup de matricula; ; 
 ; ; ; ; ;Q3/1003;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;103796 Càlcul - 331;Sense grup de matricula; ; 
 ; ; ; ; ;Q3/1003;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;103796 Càlcul - 331;Sense grup de matricula; ; 
 ; ; ; ; ;Q3/1003;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;103796 Càlcul - 331;Sense grup de matricula; ; 
19/11/2021;09:30;19/11/2021;10:30;1;Q4/1005;10065 Enginyeria Química;106050 Bases de lEnginyeria Química - 212;Sense grup de matricula; ; 
19/11/2021;09:30;19/11/2021;11:30;2;Q4/0003;10065 Enginyeria Química;102402 Reactors - 21;84; ; 
 ; ; ; ; ;Q4/0003;6120 Enginyeria Biològica i Ambiental;102402 Reactors - 21;84; ; 
19/11/2021;10:30;19/11/2021;11:30;1;Q3/1003;6084 Enginyeria de Telecomunicació / Telecommunication Engineering;102709 Teoria de Circuits i Electrònica - 331;Sense grup de matricula; ; 
 ; ; ; ; ;Q3/1003;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102709 Teoria de Circuits i Electrònica - 331;Sense grup de matricula; ; 
 ; ; ; ; ;Q3/1003;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102709 Teoria de Circuits i Electrònica - 331;Sense grup de matricula; ; 
 ; ; ; ; ;Q3/1003;10063 Enginyeria Electrònica de Telecomunicació;102709 Teoria de Circuits i Electrònica - 331;Sense grup de matricula; ; 
 ; ; ; ; ;Q3/1003;10064 Enginyeria de Sistemes de Telecomunicació;102709 Teoria de Circuits i Electrònica - 331;Sense grup de matricula; ; 
 ; ; ; ; ;Q3/1003;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;102709 Teoria de Circuits i Electrònica - 331;Sense grup de matricula; ; 
19/11/2021;10:30;19/11/2021;11:30;1;Q4/0011;10065 Enginyeria Química;102447 Fonaments de Química - 21;85; ; 
19/11/2021;10:30;19/11/2021;11:30;1;QC/0011;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;102725 Compatibilitat Electromagnètica - 321;Sense grup de matricula; ; 
 ; ; ; ; ;QC/0011;10063 Enginyeria Electrònica de Telecomunicació;102725 Compatibilitat Electromagnètica - 321;Sense grup de matricula; ; 
 ; ; ; ; ;QC/0011;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102725 Compatibilitat Electromagnètica - 321;Sense grup de matricula; ; 
19/11/2021;10:30;19/11/2021;11:30;1;Q3/0013;10064 Enginyeria de Sistemes de Telecomunicació;103799 Fonaments d'Informàtica - 311;Sense grup de matricula; ; 
 ; ; ; ; ;Q3/0013;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;103799 Fonaments d'Informàtica - 311;Sense grup de matricula; ; 
 ; ; ; ; ;Q3/0013;10063 Enginyeria Electrònica de Telecomunicació;103799 Fonaments d'Informàtica - 311;Sense grup de matricula; ; 
19/11/2021;10:30;19/11/2021;11:30;1;Q2/1009;10062 Enginyeria Informàtica;103806 Fonaments d'Informàtica - 43;68; ; 
 ; ; ; ; ;Q2/1009;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;103806 Fonaments d'Informàtica - 43;68; ; 
 ; ; ; ; ;Q2/1009;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;103806 Fonaments d'Informàtica - 43;68; ; 
19/11/2021;10:30;19/11/2021;11:30;1;Q2/1005;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;103796 Càlcul - 332;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1005;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;103796 Càlcul - 332;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1005;10064 Enginyeria de Sistemes de Telecomunicació;103796 Càlcul - 332;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1005;10063 Enginyeria Electrònica de Telecomunicació;103796 Càlcul - 332;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1005;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;103796 Càlcul - 332;Sense grup de matricula; ; 
19/11/2021;10:30;19/11/2021;11:30;1;Q1/1011;10063 Enginyeria Electrònica de Telecomunicació;103798 Fonaments d'Enginyeria - 312;Sense grup de matricula; ; 
 ; ; ; ; ;Q1/1011;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;103798 Fonaments d'Enginyeria - 312;Sense grup de matricula; ; 
 ; ; ; ; ;Q1/1011;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;103798 Fonaments d'Enginyeria - 312;Sense grup de matricula; ; 
 ; ; ; ; ;Q1/1011;10064 Enginyeria de Sistemes de Telecomunicació;103798 Fonaments d'Enginyeria - 312;Sense grup de matricula; ; 
 ; ; ; ; ;Q1/1011;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;103798 Fonaments d'Enginyeria - 312;Sense grup de matricula; ; 
19/11/2021;10:30;19/11/2021;11:30;1;Q3/0011;10062 Enginyeria Informàtica;102759 Disseny de Software - 454;Sense grup de matricula; ; 
 ; ; ; ; ;Q3/0011;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102759 Disseny de Software - 454;Sense grup de matricula; ; 
 ; ; ; ; ;Q3/0011;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102759 Disseny de Software - 454;Sense grup de matricula; ; 
19/11/2021;10:30;19/11/2021;11:30;1;Q2/1003;10064 Enginyeria de Sistemes de Telecomunicació;102704 Antenes - 331;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1003;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;102704 Antenes - 331;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1003;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102704 Antenes - 331;Sense grup de matricula; ; 
19/11/2021;10:30;19/11/2021;12:30;2;Q4/1005;10062 Enginyeria Informàtica;105073 Tecnologies de Compressió de la Informació - 450;2; ; 
19/11/2021;10:30;19/11/2021;12:30;2;Q5/1011;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102783 Anàlisi i Disseny d'Algorismes - 441;34; ; 
 ; ; ; ; ;Q5/1011;10062 Enginyeria Informàtica;102783 Anàlisi i Disseny d'Algorismes - 441;34; ; 
 ; ; ; ; ;Q5/1011;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102783 Anàlisi i Disseny d'Algorismes - 441;34; ; 
19/11/2021;10:30;19/11/2021;12:30;2;Q1/0007;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102741 Gestió i Administració de Bases de Dades - 421;42; ; 
 ; ; ; ; ;Q1/0007;10062 Enginyeria Informàtica;102741 Gestió i Administració de Bases de Dades - 421;42; ; 
 ; ; ; ; ;Q1/0007;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102741 Gestió i Administració de Bases de Dades - 421;42; ; 
19/11/2021;10:30;19/11/2021;12:30;2;Q1/0019;10109 Enginyeria de Dades;104347 Estructures de Dades - 81;26; ; 
19/11/2021;10:30;19/11/2021;12:30;2;Q4/1013;10109 Enginyeria de Dades;104342 Fonaments de Matemàtiques - 81;70; ; 
19/11/2021;10:30;19/11/2021;12:30;2;Q4/0007;10062 Enginyeria Informàtica;103803 Estadística - 41;108; ; 
19/11/2021;10:30;19/11/2021;12:30;2;Q2/1013;10109 Enginyeria de Dades;104363 Anàlisi de Grafs i Cerca Dinformació - 812;25; ; 
19/11/2021;11:30;19/11/2021;12:30;1;Q2/1009;10062 Enginyeria Informàtica;102771 Electricitat i Electrònica - 43;76; ; 
19/11/2021;11:30;19/11/2021;12:30;1;Q3/0011;10062 Enginyeria Informàtica;102759 Disseny de Software - 455;Sense grup de matricula; ; 
 ; ; ; ; ;Q3/0011;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102759 Disseny de Software - 455;Sense grup de matricula; ; 
 ; ; ; ; ;Q3/0011;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102759 Disseny de Software - 455;Sense grup de matricula; ; 
19/11/2021;11:30;19/11/2021;12:30;1;Q4/0011;10065 Enginyeria Química;102446 Química Orgànica - 21;102; ; 
19/11/2021;11:30;19/11/2021;13:30;2;Q2/1005;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;102723 Disseny de Sistemes Electrònics - 320;53; ; 
 ; ; ; ; ;Q2/1005;10063 Enginyeria Electrònica de Telecomunicació;102723 Disseny de Sistemes Electrònics - 320;53; ; 
19/11/2021;11:30;19/11/2021;13:30;2;Q1/1011;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102712 Senyals i Sistemes Discrets - 31;70; ; 
 ; ; ; ; ;Q1/1011;10063 Enginyeria Electrònica de Telecomunicació;102712 Senyals i Sistemes Discrets - 31;70; ; 
 ; ; ; ; ;Q1/1011;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102712 Senyals i Sistemes Discrets - 31;70; ; 
 ; ; ; ; ;Q1/1011;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;102712 Senyals i Sistemes Discrets - 31;70; ; 
 ; ; ; ; ;Q1/1011;10064 Enginyeria de Sistemes de Telecomunicació;102712 Senyals i Sistemes Discrets - 31;70; ; 
 ; ; ; ; ;Q1/1011;6084 Enginyeria de Telecomunicació / Telecommunication Engineering;102712 Senyals i Sistemes Discrets - 31;70; ; 
19/11/2021;11:30;19/11/2021;13:30;2;Q4/0003;10064 Enginyeria de Sistemes de Telecomunicació;103518 Transmissors i Receptors de Telecomunicacions - 330;48; ; 
 ; ; ; ; ;Q4/0003;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;103518 Transmissors i Receptors de Telecomunicacions - 330;48; ; 
 ; ; ; ; ;Q4/0003;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;103518 Transmissors i Receptors de Telecomunicacions - 330;48; ; 
19/11/2021;12:30;19/11/2021;13:30;1;Q4/1013;10109 Enginyeria de Dades;104339 Fonaments Dinformàtica - 81;64; ; 
19/11/2021;12:30;19/11/2021;13:30;1;Q2/1003;10062 Enginyeria Informàtica;102752 Sistemes d'Informació - 451;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1003;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102752 Sistemes d'Informació - 451;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1003;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102752 Sistemes d'Informació - 451;Sense grup de matricula; ; 
19/11/2021;12:30;19/11/2021;13:30;1;Q4/0011;10065 Enginyeria Química;102443 Biologia i Bioquímica General - 22;73; ; 
19/11/2021;12:30;19/11/2021;14:30;2;Q1/0019;10109 Enginyeria de Dades;104367 Mètodes Avançats de Processament de Senyal, Imatge i Vídeo - 811;15; ; 
19/11/2021;12:30;19/11/2021;14:30;2;Q2/0019;10062 Enginyeria Informàtica;102747 Sistemes Operatius - 413;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/0019;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102747 Sistemes Operatius - 413;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/0019;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102747 Sistemes Operatius - 413;Sense grup de matricula; ; 
19/11/2021;12:30;19/11/2021;14:30;2;Q1/0007;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102741 Gestió i Administració de Bases de Dades - 422;43; ; 
 ; ; ; ; ;Q1/0007;10062 Enginyeria Informàtica;102741 Gestió i Administració de Bases de Dades - 422;43; ; 
 ; ; ; ; ;Q1/0007;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102741 Gestió i Administració de Bases de Dades - 422;43; ; 
19/11/2021;12:30;19/11/2021;14:30;2;Q2/0017;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102747 Sistemes Operatius - 422;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/0017;10062 Enginyeria Informàtica;102747 Sistemes Operatius - 422;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/0017;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102747 Sistemes Operatius - 422;Sense grup de matricula; ; 
19/11/2021;12:30;19/11/2021;14:30;2;Q3/0007;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102747 Sistemes Operatius - 423;Sense grup de matricula; ; 
 ; ; ; ; ;Q3/0007;10062 Enginyeria Informàtica;102747 Sistemes Operatius - 423;Sense grup de matricula; ; 
 ; ; ; ; ;Q3/0007;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102747 Sistemes Operatius - 423;Sense grup de matricula; ; 
19/11/2021;12:30;19/11/2021;14:30;2;Q4/0007;6188 Internet dels Objectes per a Salut Digital / Internet of Things for e-Health;102740 Sistemes Distribuïts - 430;54; ; 
 ; ; ; ; ;Q4/0007;10062 Enginyeria Informàtica;102740 Sistemes Distribuïts - 430;54; ; 
 ; ; ; ; ;Q4/0007;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102740 Sistemes Distribuïts - 430;54; ; 
 ; ; ; ; ;Q4/0007;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102740 Sistemes Distribuïts - 430;54; ; 
19/11/2021;13:30;19/11/2021;14:30;1;Q2/1005;10063 Enginyeria Electrònica de Telecomunicació;102723 Disseny de Sistemes Electrònics - 321;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1005;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;102723 Disseny de Sistemes Electrònics - 321;Sense grup de matricula; ; 
19/11/2021;13:30;19/11/2021;14:30;1;Q1/1011;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102712 Senyals i Sistemes Discrets - 312;Sense grup de matricula; ; 
 ; ; ; ; ;Q1/1011;10063 Enginyeria Electrònica de Telecomunicació;102712 Senyals i Sistemes Discrets - 312;Sense grup de matricula; ; 
 ; ; ; ; ;Q1/1011;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;102712 Senyals i Sistemes Discrets - 312;Sense grup de matricula; ; 
 ; ; ; ; ;Q1/1011;10064 Enginyeria de Sistemes de Telecomunicació;102712 Senyals i Sistemes Discrets - 312;Sense grup de matricula; ; 
 ; ; ; ; ;Q1/1011;6084 Enginyeria de Telecomunicació / Telecommunication Engineering;102712 Senyals i Sistemes Discrets - 312;Sense grup de matricula; ; 
 ; ; ; ; ;Q1/1011;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102712 Senyals i Sistemes Discrets - 312;Sense grup de matricula; ; 
19/11/2021;13:30;19/11/2021;14:30;1;Q2/1013;10109 Enginyeria de Dades;104345 Fonaments Físics per a Ladquisició de Dades - 812;Sense grup de matricula; ; 
19/11/2021;13:30;19/11/2021;14:30;1;Q4/0003;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;103518 Transmissors i Receptors de Telecomunicacions - 331;Sense grup de matricula; ; 
 ; ; ; ; ;Q4/0003;10064 Enginyeria de Sistemes de Telecomunicació;103518 Transmissors i Receptors de Telecomunicacions - 331;Sense grup de matricula; ; 
 ; ; ; ; ;Q4/0003;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;103518 Transmissors i Receptors de Telecomunicacions - 331;Sense grup de matricula; ; 
19/11/2021;13:30;19/11/2021;14:30;1;Q4/0011;10065 Enginyeria Química;102425 Equacions Diferencials i Càlcul Vectorial - 21;87; ; 
19/11/2021;13:30;19/11/2021;14:30;1;Q2/1003;10062 Enginyeria Informàtica;102752 Sistemes d'Informació - 452;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1003;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102752 Sistemes d'Informació - 452;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1003;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102752 Sistemes d'Informació - 452;Sense grup de matricula; ; 
19/11/2021;13:30;19/11/2021;14:30;1;Q2/1009;6084 Enginyeria de Telecomunicació / Telecommunication Engineering;102689 Components i Circuits Electrònics - 311;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1009;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;102689 Components i Circuits Electrònics - 311;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1009;10064 Enginyeria de Sistemes de Telecomunicació;102689 Components i Circuits Electrònics - 311;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1009;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102689 Components i Circuits Electrònics - 311;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1009;10063 Enginyeria Electrònica de Telecomunicació;102689 Components i Circuits Electrònics - 311;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1009;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102689 Components i Circuits Electrònics - 311;Sense grup de matricula; ; 
19/11/2021;13:30;19/11/2021;14:30;1;Q4/1013;10109 Enginyeria de Dades;104339 Fonaments Dinformàtica - 811;Sense grup de matricula; ; 
